Επαρχία; Σημείο Δειγματοληψίας; Ωράριο; LAT; LON; googlemap
Λάρνακα; Κλειστή Αίθουσα Αθλοπαιδιών Αθηένου; 1.30 π.μ.-6.30 μ.μ.; 35.058693; 33.545075; https://www.google.com/maps/place/35.058693,33.545075
Λάρνακα; Παλαιό Κοινοτικό Συμβούλιο Ορόκλινης (Οδός Αρμονίας 1); 9 π.μ.-1 μ.μ; 34.987888; 33.652184; https://www.google.com/maps/place/34.987888,33.652184
Λευκωσία; Χώρος Κρατικής Έκθεσης, Έγκωμη (μπροστά από την Ανατολική Είσοδο); 9 π.μ.-6.30 μ.μ.; 35.150789; 33.315091; https://www.google.com/maps/place/35.150789,33.315091
Λευκωσία; Εκκλησία Αγίου Παύλου, Άγιος Παύλος; 9.30 π.μ.-6.30 μ.μ.; 35.177831; 33.335302; https://www.google.com/maps/place/35.177831,33.335302
Λευκωσία; Εκκλησία Αγίου Δημητρίου, Ακρόπολη; 9.30 π.μ.-6.30 μ.μ.; 35.151850; 33.359092; https://www.google.com/maps/place/35.151850,33.359092
Λευκωσία; Εκκλησία Αποστόλου Ανδρέα, Αγλαντζιά (Λεωφόρος Κυρηνείας); 9.30 π.μ.-6.30 μ.μ.; 35.148572; 33.390159; https://www.google.com/maps/place/35.148572,33.390159
Λευκωσία; Ιερός Ναός Παναγίας Ευαγγελίστριας, Παλουριώτισσα; 9.30 π.μ.-6.30 μ.μ.; 35.176334; 33.379155; https://www.google.com/maps/place/35.176334,33.379155,
Λευκωσία; Εκκλησία Αγίου Γεωργίου, Λατσιά; 9.30 π.μ.-6.30 μ.μ.; 35.104257; 33.380215; https://www.google.com/maps/place/35.104257,33.380215
Λευκωσία; Εκκλησία Αγίας Παρασκευής, Λακατάμια; 9.30 π.μ.-6.30 μ.μ.; 35.115220; 33.311655; https://www.google.com/maps/place/35.115220,33.311655
Λευκωσία; Ιερός Ναός της Του Θεού Σοφίας, Στρόβολος; 9.30 π.μ.-6.30 μ.μ.; 35.147430; 33.334673; https://www.google.com/maps/place/35.147430,334673
Λευκωσία; Εκκλησία Αγίου Βασιλείου, Στρόβολος; 9.30 π.μ.-6.30 μ.μ.; 35.136458; 33.338040; https://www.google.com/maps/place/35.136458,33.338040
Λευκωσία; Δημαρχείο Γερίου; 9 π.μ.-6.30 μ.μ.; 35.105760; 33.417926; https://www.google.com/maps/place/35.105760,33.417926
Λευκωσία; Πλατεία Αγίου Ανδρονίκου και Αγίας Αθανασίας, Τσέρι; 9 π.μ.-6.30 μ.μ.; 35.071925; 33.324019; https://www.google.com/maps/place/35.071925,33.324019
Λευκωσία; Ιερός Ναός Αγίου Γεωργίου, Δευτερά; 9.30 π.μ.-6.30 μ.μ.; 35.083146; 33.270883; https://www.google.com/maps/place/35.083146,33.270883
Λευκωσία; Εκκλησία Αποστόλου Βαρνάβα, Κοκκινοτριμιθιά; 9.30 π.μ.-6.30 μ.μ.; 35.146460; 33.208180; https://www.google.com/maps/place/35.146460,33.208180
Λευκωσία; Κέντρο Υγείας Ιδαλίου; 9 π.μ.-6.30 μ.μ.; 35.013276; 33.425797; https://www.google.com/maps/place/35.013276,33.425797
Λευκωσία; Κοινοτικό Συμβούλιο Περιστερώνας; 9 π.μ.-6.30 μ.μ.; 35.130426; 33.080270; https://www.google.com/maps/place/35.130426,33.080270
Λευκωσία; Σωματείο «Τριπτόλεμος», Ευρύχου; 9 π.μ.-6.30 μ.μ.; 35.039229; 32.900482; https://www.google.com/maps/place/35.039229,32.900482
Λευκωσία; Κοινοτικό Συμβούλιο Μαθιάτη; 9 π.μ.-6.30 μ.μ.; 34.963099; 33.336090; https://www.google.com/maps/place/34.963099,33.336090
Λευκωσία; Κοινοτικό Συμβούλιο Αγίου Ιωάννη Μαλούντας; 8.30 π.μ.-12.30 μ.μ.; 35.036041; 33.184252; https://www.google.com/maps/place/35.036041,33.184252
Λευκωσία; Κοινοτικό Συμβούλιο Αρεδιού; 1 μ.μ.-6 μ.μ.; 35.046462; 33.194826; https://www.google.com/maps/place/35.046462,33.194826
Πάφος; Εκκλησία Αποστόλων Παύλου και Βαρνάβα, Πάφος (παρά τη Λεωφόρο Ελλάδος); 9.30 π.μ.-6.30 μ.μ.; 34.782807; 32.426466; https://www.google.com/maps/place/34.782807,32.426466
Πάφος; Πρώην Οικία Επάρχου, Πάφος (Οδός Γρίβα Διγενή); 9 π.μ.-6.30 μ.μ.; 34.772022; 32.431229; https://www.google.com/maps/place/34.772022,32.431229
Πάφος; Εκκλησία Αποστόλου Ανδρέα, Πόλη Χρυσοχούς; 9.30 π.μ.-1 μ.μ.; 35.035962; 32.428451; https://www.google.com/maps/place/35.035962,32.428451
Πάφος; Αίθουσα Πολλαπλών Χρήσεων Κοινοτικού Συμβουλίου Έμπας; 2 μ.μ.-6.30 μ.μ.; 34.806745; 32.424750; https://www.google.com/maps/place/34.806745,32.424750
Πάφος; Κοινοτικό Ιατρείο Τίμης; 9 π.μ.-1 μ.μ.; 34.731922; 32.516153; https://www.google.com/maps/place/34.731922,32.516153
Πάφος; Εκκλησία Αγίας Παρασκευής, Γεροσκήπου; 1.30 μ.μ.-6.30 μ.μ.; 34.759516; 32.452870; https://www.google.com/maps/place/34.759516,32.452870
Αμμόχωστος; Πνευματικό Κέντρο Μητροπολιτικού Ναού Παραλιμνίου (δίπλα από τη Μητρόπολη); 9.30 π.μ.-4.30 μ.μ.; 35.038959; 33.982790; https://www.google.com/maps/place/35.038959,33.982790
Αμμόχωστος; Σωματείο «Ονήσιλλος», Σωτήρα; 9 π.μ.-1 μ.μ.; 35.027926; 33.951882; https://www.google.com/maps/place/35.027926,33.951882
Αμμόχωστος; Εκκλησία Αγίας Νάπας, Αγία Νάπα; 1.30 μ.μ.-6.30 μ.μ.; 34.989318; 33.999798; https://www.google.com/maps/place/34.989318,33.999798
Αμμόχωστος; Λέσχη Ηλικιωμένων Αυγόρου; 9 π.μ.-1 μ.μ.; 35.024712; 33.839493; https://www.google.com/maps/place/35.024712,33.839493
Αμμόχωστος; Εθνικόφρονα Σωματεία Λιοπετρίου; 1.30 μ.μ.-6.30 μ.μ.; 35.009230; 33.893305; https://www.google.com/maps/place/35.009230,33.893305
Αμμόχωστος; Κοινοτικό Συμβούλιο Φρενάρους; 9 π.μ.-1 μ.μ.; 35.036910; 33.918264; https://www.google.com/maps/place/35.036910,33.918264
Αμμόχωστος; Κέντρο Ενηλίκων Δερύνειας; 1.30 μ.μ.-6.30 μ.μ.; 35.064966; 33.965767; https://www.google.com/maps/place/35.064966,33.965767
